name,city,province,postalCode,latitude,longitude,full_name
McDonald's,Bronx,NY,10465,40.82763,-73.8236,McDonald's
Tom & Jerry's,Dekalb,IL,60115,41.93115,-88.7586,Tom & Jerry's
McDonald's,Freeport,TX,77541,28.968978946,-95.370853199,Mcdonald's
Sonic,Mesa,AZ,85209,33.393873033,-111.613132479,SONIC Drive In
Taco Bell,Germantown,MD,20874,39.182393,-77.26289200000001,Taco Bell
Burger King,Glenpool,OK,74033,35.959511371,-96.008507264,Burger King
Subway,Laurens,SC,29360,34.493329108000005,-81.982426643,Subway
Subway,Mesa,AZ,85205,33.422713,-111.738297,Subway
Pizza Hut,Cincinnati,OH,45212,39.15761,-84.45798,Pizza Hut
Sonic,Las Cruces,NM,88011,32.313629999999996,-106.74099,SONIC Drive In
McDonald's,Springfield,MO,65802,37.20965,-93.2291,McDonald's
Taco John's,Mayfield,KY,42066,36.729789000000004,-88.631649,Taco John's
Ivar's Seafood Bar,Marysville,WA,98270,48.084140000000005,-122.17301699999999,Ivar's Seafood Bar
McDonald's,League City,TX,77573,29.54212,-95.06196,McDonald's
McDonald's,Mcdonough,GA,30253,33.42853,-84.179288,McDonald's
McDonald's,Mechanicville,NY,12118,42.90396,-73.68764,McDonald's
Burger King,Philadelphia,PA,19153,39.90384,-75.24059,Burger King
Old Country Buffet,Lynnwood,WA,98036,47.818132,-122.29461,Old Country Buffet
Hardee's,Virginia Beach,VA,23464,36.815386,-76.164262,Hardee's
McDonald's,Sioux Falls,SD,57103,43.52883,-96.68723,McDonald's
McDonald's,Oklahoma City,OK,73114,35.56501,-97.51527,McDonald's
Luna Corner Pizza,Miami,FL,33138,25.83857,-80.18425,Luna Corner Pizza
Steak 'n Shake,Wyoming,MI,49509,42.864290000000004,-85.68391,Steak 'n Shake
McDonald's,Amesbury,MA,1913,42.846266,-70.90733399999999,McDonald's
Taco Bell,Cherry Hill,NY,8002,39.943292166,-75.026314896,Taco Bell
Burger King,Chicago Ridge,IL,60415,41.716046999999996,-87.783293,Burger King
Foster's Freeze,San Leandro,CA,94577,37.710784175,-122.15605811799999,Fosters Freeze
Burger King,Providence,RI,2909,41.8168,-71.4455,Burger King
Pizza Hut,Las Vegas,NV,89145,36.160059999999994,-115.26008999999999,Pizza Hut
Burger King,Grand Forks,ND,58203,47.932974,-97.082449,Burger King
Burger King,Newport Beach,CA,92660,33.660445,-117.873531,Burger King
Wendy's,Davison,MI,48423,43.0351,-83.5186,Wendy's
Burger King,Fort Worth,TX,76177,20.578695611,-100.418922901,Burger King
Subway,Tullahoma,TN,37388,35.35883,-86.20182,Subway
Burger King,East Rochester,NY,14445,43.102841999999995,-77.481813,Burger King
Wienerschnitzel,Lubbock,TX,79423,33.524763,-101.87025899999999,Wienerschnitzel
Sonic,Newport News,VA,23606,37.086870000000005,-76.48373000000001,Sonic Drive-In
McDonald's,Atlantic City,NJ,8401,39.35938,-74.43767,McDonald's
Taco Bell,Baton Rouge,LA,70816,30.431440000000002,-91.05658000000001,Taco Bell
Subway,Waipahu,HI,96797,21.427263,-158.00114,Subway
McDonald's,Toledo,OH,43617,41.67328,-83.71479000000001,McDonald's
Five Guys,Northville,MI,48167,42.4375,-83.43709,Five Guys
Taco Bell,Franklin,MA,2038,42.087641999999995,-71.41529,Taco Bell
Wendy's,Little Rock,AR,72201,34.740342954,-92.276315689,Wendy's
Wendy's,Lincoln,IL,62656,40.157909000000004,-89.412456,Wendy's
Arby's,Cheyenne,WY,82007,41.099731,-104.847184,Arby's
Taco Bell,Pomona,CA,91767,34.08821,-117.75022,Taco Bell
Subway,Auburn,KY,42206,36.869946,-86.71061,Subway
Arby's,Glenpool,OK,74033,35.959522,-96.008865,Arby's
Dairy Queen,Max Meadows,VA,24360-3477,36.88214997,80.89294839,Dairy Queen
McDonald's,Corpus Christi,TX,78418,27.66579,-97.284009,McDonald's
KFC,Madras,OR,97741,44.621001,-121.13185,KFC
KFC,Harrison,ME,4040,19.345261702000002,-99.14985179899999,Kfc
Scoopers,Reno,NV,89502-1514,39.52071,-119.78585,Scoopers
Jimmy John's,Raleigh,NC,27609,35.820812647,-78.622908598,Jimmy John's
Burger King,Fort Bragg,NC,28307,35.131891054,-78.99660778,Burger King
Domino's Pizza,Nashville,TN,37215,36.106,-86.8157,Domino's Pizza
Grandy's,Fort Worth,TX,76116,32.721596000000005,-97.44188,Grandy's
McDonald's,Fort Smith,AR,72916,35.296049,-94.387805,McDonalds
Taco Bell,Mishawaka,IN,46544,41.658082442,-86.212462271,Taco Bell
McDonald's,Salt Lake City,UT,84104,40.73393,-111.93858999999999,McDonald's
McDonald's,Lake Wales,FL,33853,27.90072,-81.59801999999999,McDonald's
Hardee's,Lexington,KY,40505,38.068220000000004,-84.47352,Hardee's
Taco Bell,Cordova,TN,38018,35.148964,-89.795913,Taco Bell
Wendy's,Washington,DC,20006,38.902640999999996,-77.039467,Wendy's
Taco Bell,Myrtle Beach,SC,29588,33.64117,-78.9894,Taco Bell
McDonald's,Brockport,NY,14420,43.198784,-77.94189,McDonald's
McDonald's,Apple Valley,CA,92307,34.52641,-117.22171999999999,McDonald's
Burger King,Douglas,GA,31533,31.516204,-82.849321,Burger King
Taco Bell,Bartlett,IL,60103,41.972363,-88.20698,Taco Bell
Wendy's,Hillsboro,KS,67063,38.348,-97.1952,Wendy's
Wendy's,Livermore,CA,94551,37.7036,-121.8181,Wendy's
Burger King,Roseville,CA,95678,38.743671,-121.274248,Burger King
McDonald's,Denmark,SC,29042,33.325734999999995,-81.13747099999999,McDonald's
Whataburger,Dickinson,TX,77539,29.451290000000004,-95.07937,Whataburger
McDonald's,Hebron,OH,43025,39.9689,-82.48706,McDonald's
Wendy's,Fremont,NE,68025,41.465546999999994,-96.497309,Wendy's
Wendy's,Cherokee,NC,28719,35.47075,-83.310643,Wendy's
McDonald's,Las Vegas,NV,89107,36.16686,-115.20551999999999,McDonalds
Burger King,Corvallis,OR,97333,44.55222,-123.307617,Burger King
Wendy's,Richmond,VA,23219,37.537308,-77.437265,Wendy's
Quiznos,Austin,TX,78701,30.271290000000004,-97.74256,Quiznos
Jack in the Box,Highland,CA,92346,34.135407,-117.207572,Jack in the Box
Wendy's,Daleville,IN,47334,40.113912,-85.572337,Wendy's
Sonic,Riverside,MO,64150,39.1784,-94.61169,SONIC Drive In
Carl's Jr.,Bakersfield,CA,93309,35.354558000000004,-119.06324,Carl's Jr.
Burger King,Spring,TX,77379,30.035553428000004,-95.55219520200001,Burger King
A&W,Carroll,IA,51401,42.073197246,-94.877720794,A&W
Wendy's,Glendale,AZ,85308,33.652633,-112.23601399999998,Wendy's
KFC,Albuquerque,NM,87108,35.0756,-106.5688,KFC
Burger King,Jackson,GA,30233,33.294072799,-83.962063863,Burger King
Wendy's,Blue Ridge,GA,30513,34.873521000000004,-84.31643100000001,Wendy's
Burger King,Woodbridge,NJ,7095,40.556886975,-74.299876263,Burger King
McDonald's,Bangor,ME,4401,44.832978000000004,-68.751237,McDonald's
Sonic,Atchison,KS,66002,39.56118,-95.12776,SONIC Drive In
Jimmy John's,Auburn,WA,98002,47.3243,-122.2215,Jimmy John's
Carl's Jr.,Westminster,CA,92683,33.767696,-117.991444,Carl's Jr.
Sonic,Linden,TN,37096,35.61,-87.83698000000001,Sonic Drive-In
Eagan's Drive-In,Olympia,WA,98502,47.04603286,-122.91991814200001,Eagan's Drive-In
KFC,Hobart,IN,46342,41.5508,-87.2478,KFC
Wendy's,Durham,NC,27703,35.945105,-78.83801,Wendy's
Chick-fil-A,Saint Cloud,FL,34769,28.253126,-81.31593000000001,Chick-fil-A
McDonald's,Davenport,IA,52806,41.57136,-90.57214,McDonald's
Omelette House,Schererville,IN,46375,41.487924052,-87.471470918,Omelette House
Taco Bell,Gresham,OR,97030,45.490945,-122.475902,Taco Bell
McDonald's,Piscataway,NJ,8854,40.553470000000004,-74.43998,McDonald's
Wendy's,Oak Park,IL,60302,41.879985999999995,-87.804556,Wendy's
Burger King,Edmond,OK,73013,35.625237,-97.484659,Burger King
Checker's,North Las Vegas,NV,89030,36.20948,-115.10713999999999,Checkers
Wendy's,Upper Marlboro,MD,20772,38.817703,-76.739295,Wendy's
Popeye's,Baton Rouge,LA,70805,30.470328568000003,-91.153022221,Popeye's
Popeye's,Holly Springs,MS,38635,34.75284,-89.45215999999999,Popeyes Louisiana Kitchen
Wendy's,Miami,FL,33168,25.88898,-80.21084,Wendy's
Domino's Pizza,Lincoln,NE,68521,40.8365,-96.7067,Domino's Pizza
Taco Bell,Carpentersville,IL,60110,42.104193,-88.291527,Taco Bell
Arby's,Salado,TX,76571,30.946501,-97.53855,Arby's
Wendy's,San Jose,CA,95121,37.313066,-121.808024,Wendy's
Jack in the Box,Phoenix,AZ,85050,33.66972,-112.02970400000001,Jack in the Box
McDonald's,Mobile,AL,36607,30.70147,-88.11492,McDonald's
Wendy's,Asheville,NC,28803,35.5107,-82.5259,Wendy's
Jack in the Box,Dallas,TX,75217,32.747264,-96.682962,Jack in the Box
Sonic,Frisco,TX,75034,33.14,-96.86,Sonic Drive In
Popeye's,Silver Spring,MD,20902,39.053187965999996,-77.05122383,Popeyes Louisiana Kitchen
Taco Bell,Winfield,AL,35594,33.936710999999995,-87.838755,Taco Bell
Popeye's,Houma,LA,70364,29.605999999999998,-90.7425,Popeye's Chicken & Biscuits
McDonald's,Phenix City,AL,36867,32.497524,-85.04468,McDonald's
Dairy Queen,Brownfield,TX,79316,33.1781,-102.2752,Dairy Queen
McDonald's,Windsor Locks,CT,6096,41.928406764,-72.669675666,McDonald's
Arby's,Opelika,AL,36801,32.621742,-85.403747,Arby's
Hermosa,Chicago,IL,60639,41.91728,-87.73611,Hermosa
Subway,Pensacola,FL,32506,30.437195000000003,-87.27724,Subway
McDonald's,Grand Rapids,MI,49503,42.97033,-85.6587,McDonald's
D'Angelo Grilled Sandwiches,Fall River,MA,2721,41.67739,-71.162109,D'angelo Grilled Sandwiches
Wendy's,Nashville,TN,37221,36.078724,-86.95137,Wendy's
Taco Bell,Ithaca,MI,48847,43.29203,-84.58592,Taco Bell
Burger King,Danbury,CT,6810,41.4058,-73.41932,Burger King
Wendy's,Cypress,TX,77429,29.996,-95.61549000000001,Wendy's
Subway,Phoenix,AZ,85044,33.318290000000005,-112.00119699999999,Subway
McDonald's,Marysville,WA,98271,48.053484000000005,-122.18722700000001,McDonald's
Taco Bell,Yelm,WA,98597,46.93355,-122.59086,Taco Bell
Burger King,Tallahassee,FL,32304,30.448536999999998,-84.302727,Burger King
Burger King,Chelmsford,MA,1824,42.624637,-71.363111,Burger King
Pizza Hut,Soldotna,AK,99669,60.48469,-151.0686,Pizza Hut
Wendy's,La Mirada,CA,90638,33.889763,-118.028833,Wendy's
Subway,Woodland,WA,98674,45.92686,-122.76052,SUBWAY
Pizza Hut,Orlando,FL,32808,28.596220000000002,-81.44999,Pizza Hut
Runza,Wayne,NE,68787,42.23555,-97.011618,Runza
McDonald's,Pasadena,TX,77502,29.690440999999996,-95.219861,McDonald's
Steak 'n Shake,Saint Charles,MO,63301,38.780148,-90.508095,Steak 'n Shake
Burger King,Valparaiso,IN,46385,41.45921,-87.06763000000001,Burger King
Taco Bell,Anaheim,CA,92804,33.82862,-117.95883,Taco Bell
Arby's,Colorado Springs,Co Spgs,80907,38.913264419,-104.78844708700001,Arby's
McDonald's,Tomball,TX,77375,30.099172999999997,-95.593525,McDonald's
McDonald's,Tarpon Springs,FL,34689,28.142188,-82.741097,McDonald's
Costa Vida,Draper,UT,84020,40.527095,-111.88448400000001,Costa Vida Fresh Mexican Grill
Arby's,Anderson,SC,29621,34.580557,-82.715323,Arby's
Church's Chicken,Jackson,AL,39206,32.35533,-90.18149,Church's Chicken
Burger King,Collierville,TN,38017,35.04692,-89.70411999999999,Burger King
McDonald's,Gardena,CA,90247,33.9018823,-118.2903781,McDonald's
Jack in the Box,Houston,TX,77023,29.734363000000002,-95.329237,Jack in the Box
Chick-fil-A,Leeds,AL,35094,33.561541,-86.522442,Chick-fil-A
Carl's Jr.,Wichita Falls,TX,76301,33.903,-98.4951,Carl's Jr.
Whataburger,Pearland,TX,77581,29.562959999999997,-95.28659,Whataburger
McDonald's,Mc Cook,NE,69001,40.20191,-100.64402,McDonald's
McDonald's,Panama City,FL,32401,30.18112,-85.70843,McDonald's
Carl's Jr.,Sacramento,CA,95821,38.615665420999996,-121.401943266,Carl's Jr. / Green Burrito
McDonald's,Pittsboro,NC,27312,35.74439,-79.167,McDonald's
Bojangles' Famous Chicken 'n Biscuits,Tuscaloosa,AL,35404,33.196670000000005,-87.47914,Bojangles' Famous Chicken 'n Biscuits
Wendy's,Grand Haven,MI,49417,43.063959999999994,-86.22018,Wendy's
Wendy's,Coventry,RI,2816,41.664134000000004,-71.54155300000001,Wendy's
Subway,Anaheim,CA,92801,33.838306,-117.93805,Subway
Taco Bell,San Leandro,CA,94578,37.702676000000004,-122.13038600000002,Taco Bell
Wendy's,Goodlettsville,TN,37072,36.30145,-86.70183,Wendy's
Wendy's,North Fort Myers,FL,33917,26.713934000000002,-81.81503000000001,Wendy's
KFC,Upper Darby,PA,19082,39.963943,-75.270197,Kfc
Wendy's,Logan,UT,84341,41.755139,-111.83439299999999,Wendy's
KFC,Springville,NY,14141,42.501000000000005,-78.6903,KFC
McDonald's,Medway,MA,2053,42.152549521,-71.405338205,Mcdonald's
Subway,Clarksville,MD,21029,39.210293,-76.93554,Subway
Taco Bell,Oxford,NC,27565,36.298495893,-78.58479517399999,Taco Bell
Jack in the Box,Odessa,TX,79762,31.891109999999998,-102.34699,Jack in the Box
Burger King,Tacoma,WA,98408,47.189281509,-122.460788561,Burger King
McDonald's,Skowhegan,ME,4976,44.774429999999995,-69.7235,McDonald's
Burger King,San Diego,CA,92102,32.711529999999996,-117.11505,Burger King
McDonald's,Pacifica,CA,94044,37.5944648,-122.50201969999999,McDonald's
McDonald's,Winter Park,FL,32792,28.601064,-81.320113,McDonald's
McDonald's,Springfield,MO,65803,37.2404,-93.3041,McDonald's
Carl's Jr.,Newport Beach,CA,92660,33.669624,-117.860124,Carl's Jr.
Dairy Queen,Louisville,KY,40214,38.151934999999995,85.764873,Dairy Queen
Wingstreet,Scottsdale,AZ,85251,33.4892,-111.92703999999999,Wingstreet
McDonald's,Utica,NY,13502,43.08931,-75.25709,McDonalds
Arby's,Humble,TX,77346,29.998212388000002,-95.186809524,Arby's
KFC,Portland,OR,97232,45.536697278999995,-122.618580658,Kentucky Fried Chicken
Arby's,Orlando,FL,32810,28.611822999999998,-81.429873,Arby's
Waffle House,Fairburn,GA,30213,33.544254503000005,-84.576540002,Waffle House
Taco Bell,Tecumseh,MI,49286,42.00432,-83.94001,Taco Bell
Burger King,Joliet,IL,60431,41.492119,-88.171695,Burger King
Simmies Arirang Hill Cheese Steak,Columbia,MD,21044,39.21129941,-76.884577274,Simmies Arirang Hill Cheese Steak
Arby's,Salisbury,MD,21801,38.347755,-75.601957,Arby's
Sonic,Heber City,UT,84032,40.49626,-111.413605,Sonic Drive-in
McDonald's,Mount Sterling,KY,40353,38.08443,-83.9004,McDonald's
Burger King,Manassas,VA,20109,38.774370000000005,-77.50277,Burger King
Carl's Jr.,Moreno Valley,CA,92551,33.886829999999996,-117.2257,Carl's Jr.
Subway,Bridgeport,CT,6606,41.196606,-73.193332,SUBWAY
Papa Gino's,Derry,NH,3038,42.89188,-71.32398,Papa Gino's
Subway,Minneapolis,MN,55423,44.884019006,-93.249275519,Subway
Runza,Lincoln,NE,68516,40.769165,-96.672267,Runza
Taco Bell,Milwaukee,WI,53221,42.931119,-87.949239,Taco Bell
Burger King,Seneca,SC,29678,34.691787171,-82.985975805,Burger King
Boston Market,Cleveland,OH,44134,41.36248,-81.68796,Boston Market
Pizza Hut,Washington,DC,20016,38.950616,-77.080854,Pizza Hut
McDonald's,Pacific,MO,63069,38.484223,-90.759068,McDonald's
Arby's,Lees Summit,MO,64082,38.85314,-94.37988,Arby's
Subway,Baton Rouge,LA,70810,30.380290000000002,-91.09788,Subway
Carl's Jr.,Imperial Beach,CA,91932,32.583467999999996,-117.106039,Carl's Jr.
KFC,Leitchfield,KY,42754,37.469,-86.2934,KFC
McDonald's,Richardson,TX,75080,32.950601,-96.76835799999999,McDonald's
Wendy's,Tampa,FL,33606,27.944928000000004,-82.475267,Wendy's
Arby's,Mcminnville,OR,97128,45.229440000000004,-123.17132600000001,Arby's
Chris' Drive-In,Siler City,NC,27344,35.737390000000005,-79.46765,Chris' Drive-In
Subway,Epping,NH,3042,43.0288,-71.07011999999999,SUBWAY
Burger King,Denison,IA,51442,42.012397,-95.356689,Burger King
Pizza Hut,Las Vegas,NV,89121,36.130398,-115.10824699999999,Pizza Hut
Quiznos,Faribault,MN,55021,44.291965000000005,-93.288913,Quiznos Sub
McDonald's,Katy,TX,77449,29.831266999999997,-95.72815899999999,Mcdonald's
Taco Bell,Boise,ID,83704,43.618918,-116.26264599999999,Taco Bell
McDonald's,Oklahoma City,OK,73149,35.388313168,-97.510576947,Mcdonald's
Wendy's,Houston,TX,77005,29.722169626,-95.39022558799999,Wendy's
Burger King,Hamburg,NY,14075,42.734579,-78.83845500000001,Burger King
Burger King,Royston,GA,30662,34.284740813,-83.127371526,Burger King
Domino's Pizza,Casper,WY,82609,42.83502,-106.2711,Domino's Pizza
Taco Bell,Manteca,CA,95337,37.785880263,-121.20943033799999,Taco Bell
McDonald's,Upper Marlboro,MD,20772,38.76068,-76.80699,McDonald's
Kum & Go,Muskogee,OK,74401,35.7704,-95.3231,Kum & Go
Subway,Des Moines,IA,50310,41.62605,-93.65129,Subway
The Flame Broiler,Long Beach,CA,90806,33.804582,-118.18821872,The Flame Broiler
KFC,Lemon Grove,CA,91945,32.742745,-117.046733,KFC
Wendy's,Oklahoma City,OK,73109,35.42048,-97.53047,Wendy's
McDonald's,Daytona Beach,FL,32124,29.168496,-81.08703777,McDonald's
Baskin-Robbins,Kahului,HI,96732,20.891616,-156.465949,Baskin-Robbins
Taco Bell,Concord,NC,28027,35.39127,-80.62594,Taco Bell
McDonald's,Monroe,WI,53566,42.603892481,-89.65340516,Mcdonald's
McDonald's,Joliet,IL,60436,41.517124,-88.12449000000001,McDonald's
Carl's Jr.,Buena Park,CA,90620,33.846795,-117.987394,Carl's Jr.
Wendy's,Simpsonville,KY,40067,38.189664,-85.33922,Wendy's
Chick-fil-A,Baton Rouge,LA,70809-4532,30.38539,-91.06326,Chick-fil-A
KFC,Altoona,WI,54720,44.79894,-91.46656,KFC
McDonald's,Salem,OR,97303,44.968633000000004,-123.028522,McDonald's
Dairy Queen,Spring,TX,77380,30.141361569,-95.46868609799999,DQ Woodlands
Sonic,Manhattan,KS,66502,39.18945,-96.60638,SONIC Drive In
McDonald's,Chisholm,MN,55719,47.482197,-92.891463,McDonald's
McDonald's,Wyoming,PA,18644,41.300125,-75.857001,McDonald's
McDonald's,Indianapolis,IN,46202,39.789192,-86.156863,McDonald's
Taco Bell,Utica,NY,13502,43.108865,-75.219611,Taco Bell
Sonic,Denver,CO,80229,39.854786,-104.97881000000001,SONIC Drive In
McDonald's,Middletown,RI,2842,41.519881091,-71.291414253,McDonald's
Popeye's,Harvey,LA,70058,29.875288491,-90.047569966,Popeye's Chicken
Sonic,Southaven,MS,38672,34.962959999999995,-89.93526999999999,SONIC Drive In
Taco Bell,Bridgeton,MO,63044,38.755134000000005,-90.430862,Taco Bell
Burger King,New Albany,OH,43054,40.0889,-82.8237,Burger King
Baja Fresh,San Clemente,CA,92673,33.45600682,-117.604597806,Baja Fresh Mexican Grill
Burger King,North Brunswick,NJ,8902,40.4697,-74.4698,Burger King
Burger King,Marion,SC,29571,34.17824,-79.38506600000001,Burger King
McDonald's,Chicago,IL,60618,41.946709999999996,-87.693793,McDonald's
McDonald's,Baton Rouge,LA,70806,30.452524805,-91.105302958,McDonald's
Arby's,Blue Ridge,GA,30513,34.860265999999996,-84.335528,Arby's
Burger King,Manistee,MI,49660,44.264584137,-86.314720585,Burger King
Rubio's,La Verne,CA,91750,34.11243689,-117.76342450000001,Rubio's
Krystal,Madison,TN,37115,36.25450054,-86.715152934,Krystal
McDonald's,Exton,PA,19341,40.033555177,-75.63285894100001,McDonald's
Carl's Jr.,Clovis,CA,93612,36.837388,-119.69615,Carl's Jr.
Subway,Toms River,NJ,8755,39.97428,-74.24104,SUBWAY
Subway,Glenwood,IA,51534,41.03808,-95.74762,Subway
McDonald's,Medway,MA,2053,42.15205,-71.40621,Mcdonald's
Boston Market,Asheville,NC,28803,35.51119,-82.52608000000001,Boston Market
Arby's,Hutchinson,KS,67502,38.08703,-97.91149,Arby's
McDonald's,Delaware,OH,43015,40.289333,-83.068249,McDonald's
Taco Bell,Provo,UT,84606,40.2394,-111.6435,Taco Bell
McDonald's,Pontiac,MI,48341,42.619264,-83.279125,McDonald's
KFC,Jonesboro,AR,72401-5828,35.820034,-90.7063,KFC
Wendy's,Daleville,VA,24083,37.397382,-79.909253,Wendy's
Arby's,Happy Valley,OR,97086,45.44703,-122.57893,Arby's
McDonald's,Sylvania,OH,43560,41.71589,-83.68266,McDonald's
Krystal,Chattanooga,TN,37405,35.06504,-85.31217,Krystal
McDonald's,Cicero,IN,46034,40.123115999999996,-86.012865,McDonald's
McDonald's,Decatur,TX,76234,33.231770325,-97.596446718,Mcdonald's
Wendy's,Tucson,AZ,85714,32.1637,-110.9169,Wendy's
McDonald's,Garner,NC,27529,35.61036,-78.55764,McDonald's
McDonald's,Youngstown,OH,44514,40.98792,-80.63602,McDonald's
Arby's,Corydon,IN,47112,38.234342,-86.12791999999999,Arby's
Dunkin' Donuts,Woburn,MA,1801,42.51699,-71.14184,Dunkin Donuts
Wendy's,Tucson,AZ,85705,32.28492,-110.97878,Wendy's
KFC,Durham,NC,27703,35.991627,-78.868169,KFC - Kentucky Fried Chicken
Burgerville,Portland,OR,97202-2166,45.498259999999995,-122.63991999999999,Burgerville
McDonald's,Bethesda,MD,20817,39.022386,-77.148461,McDonald's
Arby's,Greeley,CO,80634,40.422439000000004,-104.72950300000001,Arby's
McDonald's,San Diego,CA,92105,32.749004,-117.10068500000001,McDonald's
Lukes on Harlem,Chicago,IL,60634,41.937108994,-87.80693239700001,Lukes on Harlem
Burger King,Decatur,AL,35603,34.537580408000004,-86.91305239299999,Burger King
Bojangles' Famous Chicken 'n Biscuits,Plymouth,NC,27962,35.861670000000004,-76.73534000000001,Bojangles' Famous Chicken 'n Biscuits
Little Caesar's Pizza,Austin,TX,78745,30.20774,-97.77974,Little Caesars Pizza
Madison Street Subs,Walworth,WI,53184-9601,42.532,-88.60041,Madison Street Subs
Domino's Pizza,Providence,RI,2909,41.819179999999996,-71.462685,Domino's Pizza
Chick-fil-A,Royersford,PA,19468,40.19825406,-75.52602369,Chick-fil-a
Baskin-Robbins,Brooklyn,NY,11236,40.63701,-73.91112,Baskin-Robbins
McDonald's,Evansville,IN,47714,37.955531,-87.513965,McDonald's
A&W,San Angelo,TX,76901,31.4457,-100.4785,A&W Restaurant
McDonald's,Burnet,TX,78611,30.759220000000003,-98.22968,McDonald's
Subway,Saint Paul,MN,55103,44.9559,-93.12543000000001,SUBWAY
Burger King,Little Falls,NY,13365,43.047371000000005,-74.860598,Burger King
Fresh City,Newton Upper Falls,MA,2464,42.30977,-71.21480600000001,Fresh City
McDonald's,Macomb,MI,48044,42.627673165,-82.954175524,Mcdonald's
Subway,Los Angeles,CA,90006,34.043377,-118.283819,SUBWAY®
Sonic,Mesquite,TX,75150,32.825115000000004,-96.64879499999999,Sonic
McDonald's,Jackson,MI,49203,42.240190000000005,-84.35276999999999,McDonald's
In-N-Out Burger,Phoenix,AZ,85037,33.50804,-112.26632,In-N-Out Burger
McDonald's,White Pigeon,MI,49099,41.796655959,-85.662031173,Mcdonalds
Taco Bell,Covington,GA,30014,33.6026,-83.86468599999999,Taco Bell
KFC,Bradenton,FL,34210,27.4622,-82.6417,KFC
Wendy's,Gilbert,AZ,85295,33.298829,-111.743776,Wendy's
McDonald's,Manassas,VA,20109,38.79862,-77.517128,McDonald's
Subway,Omaha,NE,68108,41.23041,-95.94718,Subway
Pei Wei,College Station,TX,77840,30.635277000000002,-96.324455,Pei Wei
Subway,Austin,TX,78701,30.270097999999997,-97.74205,Subway
Burger King,Detroit,MI,48204,42.368992999999996,-83.138806,Burger King
Panda Express,Atlantic City,NJ,8401,39.35875,-74.41986999999999,Panda Express
KFC,Seattle,WA,98107,47.66891,-122.37284,KFC
Taco Bell,Ardmore,OK,73401,34.18602,-97.14379,Taco Bell
Subway,Omaha,NE,68118,41.260788,-96.17703,Subway
Burger King,Las Cruces,NM,88001,32.300124,-106.773817,Burger King
Chick-fil-A,San Angelo,TX,76901,31.428431199000002,-100.512751834,Chick-fil-a
Port Of Subs,Boise,ID,83705,43.568806,-116.188965,Port of Subs
Wendy's,Aurora,CO,80013,39.674101,-104.790524,Wendy's
Krystal,Jacksonville,FL,32277,30.352759999999996,-81.56124,Krystal
Sonic,Logan,UT,84341,41.77452,-111.83466999999999,Sonic Drive-In
Jack in the Box,Federal Way,WA,98003,47.2906,-122.3132,Jack in the Box
Arby's,Mcminnville,TN,37110,35.69673,-85.78045999999999,Arby's
Burger King,Mount Airy,MD,21771,39.3627,-77.158604,Burger King
Taco Bell,Hilliard,OH,43026,40.031989,-83.141362,Taco Bell
Sonic,Somerville,TN,38068,35.243267388,-89.357660486,Sonic Drive In
Denton's,Knoxville,TN,37919,35.932017,-84.020932,Denton's
Sonic,Savannah,GA,31419,31.985229999999998,-81.21985,SONIC Drive In
Kum & Go,Ames,IA,50010,42.0228,-93.6801,Kum & Go
Papa John's,Smithfield,NC,27577,35.5194,-78.313,Papa John's Pizza
Burger King,South Bend,IN,46628,41.7187,-86.28399999999999,Burger King
KFC,Central Falls,RI,2863,41.8897,-71.387,KFC
Rally's,Beckley,WV,25801,37.80911,-81.18522,Rally's
McDonald's,Seminole,FL,33777,27.83995537,-82.76276935,McDonald's
KFC,Dubuque,IA,52002,42.5012,-90.7217,KFC
Burger King,Westmoreland,NY,13490,42.9586,-76.9087,Burger King
McDonald's,Carol Stream,IL,60188,41.894020000000005,-88.10243,McDonald's
Chick-fil-A,Greendale,WI,53129,42.9471,-88.0087,Chick-fil-A
Taco Bell,South Sioux City,NE,68776,42.481814,-96.412993,Taco Bell
Burger King,Lafayette,LA,70503,30.174565,-92.070312,Burger King
KFC,Atlantic,IA,50022,41.402473,-95.027299,KFC
Burger King,Old Saybrook,CT,6475,41.2967,-72.3777,Burger King
Subway,Toledo,OH,43609,41.63165,-83.55671,SUBWAY
McDonald's,Van Nuys,CA,91405,34.20118,-118.43163,McDonald's
Steak 'n Shake,Hixson,TN,37343,35.1359,-85.2388,Steak 'n Shake
Baja Fresh,Woodland Hills,CA,91367,34.17478,-118.59738,Baja Fresh
Wendy's,Tilton,NH,3276,43.45978,-71.55775,Wendy's
McDonald's,New Baltimore,MI,48051,42.673907754,-82.824670058,McDonald's
Sonic,Washington,UT,84780,37.128972999999995,-113.519105315,Sonic Drive In
Pizza Hut,Austin,TX,78753,30.374959999999998,-97.67166999999999,Pizza Hut
El Pollo Loco,Sacramento,CA,95824,38.51076,-121.43545,El Pollo Loco
McDonald's,Lee,MA,1238,42.2947,-73.27212,McDonald's
McDonald's,Happy Valley,OR,97086,45.43373,-122.57847,McDonald's
Pizza Hut,Denver,CO,80219,39.698997,-105.02546299999999,Pizza Hut
Culver's,Waukesha,WI,53186,43.02043,-88.2028,Culver's
Wendy's,Manassas,VA,20109,38.80512,-77.521651,Wendy's
Teddy's Bigger Burgers,Kaneohe,HI,96744,21.42282,-157.81153999999998,Teddy's Bigger Burgers
Burger King,Darlington,SC,29532,34.292233715,-79.888737261,Burger King
